,Unnamed: 0,id_post,id_parent_post,id_article,id_user,created_at,status,headline,body,positive_votes,negative_votes,label_argumentsused,label_discriminating,label_inappropriate,label_offtopic,label_personalstories,label_possiblyfeedback,label_sentimentnegative,label_sentimentneutral,label_sentimentpositive,is_staff,article_path,article_title,article_publishing_date,text,lang
10,3656,28480,28478.0,479,10954,2015-06-12 19:59:46.200,online,,"Genau, ich kauf mir ein iPad, schließe ne Maus, Tastatur, externen Bildschirm und Lautsprecher an und schon brauche ich kein Notebook mehr...eine tolle Erfindung...",0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Innovationen/Apple,Apple hat endlich eine Aufgabe für das iPad: Den Laptop ersetzen,2015-06-12 09:37:11.000," Genau, ich kaufe ein iPad, schließe eine Maus, Tastatur, externen Bildschirm und Lautsprecher an und brauche kein Notebook mehr... eine großartige Erfindung...",en
11,3687,35504,,546,22145,2015-06-14 14:54:58.457,deleted,"So, jetzt schreibe ich es zum zweiten Mal:","Am Bild, welches sie von der Band verwenden, sind die Angaben falsch. 

Sie müssen den Urheber angeben. 

Oder muss man sie per Unterlassungserklärung kontaktieren damit das funktioniert?

Eines können sie: Das Posting, in dem ich sie bereits darauf aufmerksam gemacht habe, einfach unterdrücken. Perfekt!

Bitte gehts noch? Wenn sie nicht verstehen (wollen) wie das Spiel läuft, dann schicken sie gefälligst eine eigenen Fotografen hin. Sie werden sich wundern, was das dann kostet.",0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/napster,"""Kaiser Franz Josef"": Festplattenabgabe kommt nie beim Musiker an",2015-06-14 09:17:28.000,"Also, jetzt schreibe ich es zum zweiten Mal: Auf dem Bild, das sie von der Band verwenden, sind die Informationen falsch.     Sie müssen den Autor angeben.     Oder müssen Sie sie per einstweiliger Verfügung kontaktieren, damit dies funktioniert?    Eines können sie tun: einfach das Posting unterdrücken, in dem ich sie bereits darauf aufmerksam gemacht habe. perfekt!    Bitte arbeiten Sie noch? Wenn sie nicht verstehen, wie das Spiel läuft, schicken sie ihre eigenen Fotografen. Sie werden sich fragen, wie viel es kosten wird.",en
12,3705,43952,43948.0,634,14853,2015-06-16 22:17:28.560,online,,"Pssst!!! Hör auf ihn zu provozieren, jetzt sagt er sicher gleich ""Steffen Hofmann"". :-D",0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Bundesliga/TipicoLiga/RedBull,"Hütter: ""Ich sehe mich nicht als Ausbildungstrainer""",2015-06-16 14:06:35.000," Pssst!!! Hört auf, ihn zu provozieren, jetzt sagt er bestimmt ""Steffen Hofmann"". :-D",en
13,3727,52021,,752,26675,2015-06-19 20:30:31.973,online,,das ist die de facto Preisabsprache Rewe-Spar bei der Hofer freudig mitmacht,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Lebensmittelwirtschaft,Heimische Lebensmittelpreise EU-weit auf Platz zwei,2015-06-19 12:44:13.000," das ist die De-facto-Preisvereinbarung Rewe-Spar, an der Hofer gerne teilnimmt",en
14,3746,52118,,758,16323,2015-06-20 12:27:01.843,online,Funktionierende Demokratie?,"In einer solchen wuerden Parlament und freie Medien den Machhabern auf die Finger schauen, bevor diese voellig unertraeglich werden. Die Medien scheinen jedoch zu versagen, denn wie ist es sonst erklaerlich, dass wir ueber solche Umtriebe im Dunkeln bleiben? Und nicht nur was die Banken beyrofft, sondern auch sonst. Die Medien als Handlanger derjenigen, die das Volk fuer bloed verkaufen.",2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Finanzen/Banken/Volksbanken,ÖVAG kurz vor dem Ende,2015-06-20 09:00:00.000,"Funktionierende Demokratie? In einem solchen Parlament und freien Medien würden die Maschinen die Maschinen maschinenll betrachten, bevor sie völlig unerschöpflich werden. Die Medien scheinen jedoch zu versagen, denn wie sonst ist es erklärbar, dass wir über solche Aktivitäten im Dunkeln bleiben? Und nicht nur das, was die Banken tun, sondern auch sonst. Die Medien als Handlanger derer, die die Leute für Bloed verkaufen.",en
15,3790,54968,54966.0,807,7800,2015-06-22 08:42:28.987,online,,"Nicht jede Vereifachung, erfasst den dahinter liegende Sinn. Sie sollten diese Stilart noch ein wenig ueben (aber bitte nicht hier)",2,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,daStandard/daBildung,Junge Migranten: Alles Machos?,2015-06-22 05:30:00.000, Nicht jeder Sin-Blower fängt die Bedeutung dahinter ein. Sie sollten ein wenig von diesem Stil hinzufügen (aber bitte nicht hier),en
16,3910,64748,64747.0,939,3603,2015-06-24 21:46:28.593,online,,"ich korrigiere mich: wohl gut gemeinte, an Dümmlichkeit grenzende Naivität ist die bessere Bezeichnung. Wenn Grenzkontrollen nicht hülfen, würde halb Mexiko in den USA wohnen",5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Fluechtlinge_in_Oesterreich,Flüchtlingsstreit: Mikl-Leitner droht Ungarn mit Grenzkontrollen,2015-06-24 17:26:54.000," Ich rechtt mich: Gut gemeinte Naivität, die an Dummheit grenzt, ist der bessere Name. Wenn die Grenzkontrollen nicht funktionieren, würde die Hälfte Mexikos in den USA leben.",en
17,3912,64762,64761.0,942,2268,2015-06-25 13:30:30.240,online,Facepalm,und deshalb sind sie keine Mütter von Soldaten mehr die mit fadenscheinigen gründen in die ukraine geschickt werden für einen sinnlosen krieg und dort krepieren.,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/ukraine,"US-General: ""Putin will keinen Kampf mit Nato""",2015-06-24 12:00:01.000,"Facepalm und damit sind sie keine Mütter von Soldaten mehr, die mit fadenscheinigen Gründen für einen sinnlosen Krieg in die Ukraine geschickt werden und dort kriechen.",en
18,4096,70664,70662.0,1069,14925,2015-06-29 14:48:48.180,online,"""was hab ich davon das ....""","Wer ist ""ich""?

Wenn ""ich"" ich bin und ich bin betroffen - weil zum Beispiel meine Tochter/Frau/sonstjemanddermirliebist bis zum Tode mißbraucht wurde - habe ich wahrscheinlich gar nichts von einer gesellschaftlich in höchster humanistischer Güte stattfindende Betreuung und Resozialisierung des Täters.

Wenn ""ich"" diese humanistische Gesellschaft bin und zum Beispiel Ihre Tochter/Frau/sonstjemandderIhnenliebist bis zum Tode mißbraucht wurde - stell ich mich gerne her und schwafel was von Werten der humanistischen und aufgeklärten Gesellschaft.


Ja, die Welt wär eine bessere, wenn sie eine bessere wäre - ist sie aber nicht.",1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kolumnen/rabinowi,Zu Tode gestraft,2015-06-28 18:44:16.000,"""Was bekomme ich, dass ...."" Wer ist ""Ich""?    Wenn ""ich"" ich bin und ich betroffen bin - weil zum Beispiel meine Tochter/Frau/andere Geliebte zu Tode missbraucht wurde - habe ich wahrscheinlich überhaupt nichts von der sozialen Fürsorge und Rehabilitierung des Täters in höchster humanistischer Güte.    Wenn ""Ich"" diese humanistische Gesellschaft ist und zum Beispiel Deine Tochter/Frau/andere Person zu Tode missbraucht wurde - ich mache mich gerne und schwöre auf die Werte der humanistischen und aufgeklärten Gesellschaft.      Ja, die Welt wäre besser, wenn sie besser wäre - aber das ist es nicht.",en
19,4118,71694,71693.0,1089,11228,2015-06-30 12:12:24.437,online,,ja die meisten f-fanboys sind sich auch nicht ganz bewusst wovon sie da fan sind...,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Gesellschaft/bettelverbot_neu,Erster Einspruch gegen Bettelstrafen in Salzburg,2015-06-29 12:52:37.000," Ja, die meisten f-Fanboys sind Nams, die nicht ganz wissen, was sie fans sind...",en
20,4120,72051,72050.0,1093,25977,2015-06-29 14:44:19.763,online,Sie regen sich auch...,"...sicher ueber die Hetze der FPOe auf. Wenn ja, wuerde ich mich einmal vor den Spiegel stellen.",2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/fsmisik,Wie atemberaubender Dilettantismus Europa an den Abgrund führt,2015-06-28 17:00:00.000,"Sie sind auch aufgeregt... ... über die Hetze der FPÖ. Wenn ja, würde ich vor dem Spiegel stehen.",en
21,4463,77217,77211.0,1178,28291,2015-09-07 20:45:29.993,online,"vor aölem nach den müllbergen am wochenende, die die gemeinde von den türken dann auf gemeindekosten entsorgen darf..",,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,daStandard/daAlltag,"""Verschmutzte Parks, laute Kinder, Ausländer""",2015-06-30 21:11:04.000,"vor aölem nach den Müllbergen am Wochenende, die die Gemeinde dann von den Türken auf kommunale Kosten entsorgen kann. ",en
22,4464,77237,77235.0,1182,2227,2015-07-01 13:56:48.497,online,,"Mit anderen Worten: nachträgliche Sanierung unhaltbarer Wahlversprechen.

Dass bei uns noch keiner auf solche Ideen gekommen ist...",8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Finanzmaerkte/Griechenlandkrise,Griechenland: Krach in regierender Syriza-Partei,2015-07-01 07:56:17.000," Mit anderen Worten, die anschließende Sanierung unhaltbarer Wahlversprechen.    Dass sich noch niemand solche Ideen einfallen lässt...",en
23,4502,93380,93379.0,1340,15050,2015-07-06 02:25:11.493,online,,"Jo, im Parlament wird immer nur gewürfelt, ist Ihnen das noch immer nicht bekannt?",1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Finanzen/EUSchuldenkrise,Das große Nein gegen Berlin und die Gläubiger,2015-07-05 22:18:38.860," Jo, es gibt immer einen Würfel im Parlament, sind Sie sich dessen immer noch nicht bewusst?",en
24,4515,101264,101259.0,1443,22195,2015-07-08 18:11:35.803,deleted,Bosniaken,"Waren  doch ""nur"" Opfer. Die 35.000  Toten  serbischen Zivilisten  haben sich alle selber  umgebracht. Naser  Oric  war ja auch  nur ein Verteidiger und kein Schlächter.",0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/Bosnien,Srebrenica-Resolution: Russland legt Veto ein,2015-07-08 08:50:47.080,"Bosniaken waren ""nur"" Opfer. Die 35.000 toten serbischen Zivilisten haben sich alle selbst getötet. Naser Oric war nur ein Verteidiger, kein Metzger.",en
25,4527,108963,108961.0,1556,16246,2015-07-12 09:12:21.130,online,,"als erstes und wichtigstes werden O-cards (abkürzung für Ordinationskarte) verwendet, um die Ordination am System anzumelden. Ohne Anmeldung kein E-Card system .... aber bitte ... lassen Sie die O-Cards einziehen und zahlen Sie in Zukunft jeden Arztbesuch selber - dann mit der Rechnung zur GKK und warten bis Sie das Geld rücküberwiesen bekommen (oder auch nicht) ....",6,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/sv,Vorerst kein Foto auf E-Card,2015-07-10 09:47:14.000," Die ersten und wichtigsten O-Karten (Abkürzung für Ordinationskarte) werden verwendet, um die Ordination auf dem System zu registrieren. Kein E-Card-System ohne Registrierung .... aber bitte ... lassen Sie die O-Cards einziehen und bezahlen Sie für jeden Arztbesuch selbst in der Zukunft - dann mit der Rechnung an den CCC und warten, bis Sie das Geld zurück bekommen (oder nicht) ....",en
26,4532,111279,111278.0,1582,23353,2015-07-13 21:14:31.223,deleted,,"nur rumänien??? wie wales in topf eins kommt wundert sie nicht???

und das blöde gelaber von wegen leistung. die fifa rangliste hat massivste schwächen. kein mensch, der klar denken kann, wird das nicht einsehen.

1. kann zb sogar ein sieg die quote nach unten drücken (weil der schnitt errechnet wird)
2. ist es von nachteil sich für ein großturnier zu qualifizieren und dort drei vorrundenspiele zu verlieren im vergleich zu einer verlorenen barrage
3. ein gastgeber fällt in der rangliste zurück, weil er keine ernstkämpfe mehr bestreitet
4. freundschaftsspiele gehören raus aus der wertung",1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/WM2018,Österreich in WM-Quali in Topf zwei,2015-07-09 15:06:00.000," nur Rumänien??? wie wales kommt in Topf eins sie ist nicht überrascht???    und das dumme Gelaber aufgrund der Leistung. das Fifa-Ranking hat eine massive Abschwächung. niemand, der klar denken kann, wird es nicht sehen.    1. kann z.B. sogar einen Gewinn drücken die Gewinnquoten nach unten (weil der Durchschnitt berechnet wird) 2. Es ist von Nachteil, sich für ein großes Turnier zu qualifizieren und dort drei Vorrundenspiele im Vergleich zu einer verlorenen Sperre 3 zu verlieren. ein Gastgeber fällt in der Rangliste zurück, weil er keine ernsthaften Kämpfe mehr bestreitet 4. Freundschaftsspiele gehören aus der Tabelle",en
27,4540,117952,117949.0,1632,18984,2015-07-14 18:13:47.700,online,,"Tja, wenn die Kleine Zeitung das sagt!! Wäre auch ihr letzter Blödsinn gewesen, hätte sie am Ende gemeint, dass Frau Heinisch-Hosek die beste Ministerin ist.",0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parteien/fp,Zeitung: Kickl wird illegale Parteifinanzierung vorgeworfen,2015-07-14 11:44:44.920," Nun, wenn die Kleine Zeitung das sagt!! Wäre sie ihre letzte Dummheit gewesen, hätte sie am Ende gesagt, Frau Heinisch-Hosek sei die beste Ministerin.",en
28,4541,117953,,1633,12491,2015-07-14 14:33:19.270,online,,"Hass ist nicht das richtige Wort, denn hassen kann man eigentlich nur jemand, den man geistig auf der gleichen oder einer übergeordneten Ebene verortet. In letzterem
Fall würde man wohl eher von Ressentiment sprechen.",4,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundeslaender/ipowien,"Strache sieht in ""FPÖ-Hass"" Beleg für eigene Relevanz",2015-07-14 12:53:08.000," Hass ist nicht das richtige Wort, denn man kann nur jemanden hassen, den man geistig auf die gleiche oder eine höhere Ebene stellt. Im letzteren Fall spricht man lieber von Ressentiments.",en
29,4548,122905,122904.0,1691,16909,2015-07-16 20:05:08.570,online,Muss man Ihnen alles erklären?,"Sie glauben es wär DREI Polizisten unmöglich, jemanden zu beschatten ohne selbst entdeckt zu werden (abgesehen davon, dass man einen Polizisten weiter entfernt rausschickt um die Jungs in Sicherheit zu wiegen)?
Und für was glauben Sie eigentlich gibt es verdeckte Fahnder?",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik/gerichtsreportagen,Körperverletzungsprozess: Majoran und Polizeiprügelvorwurf,2015-07-16 14:30:57.000,"Müssen Sie alles erklären? Sie denken, es wäre unmöglich, dass drei Polizisten jemanden beschatten, ohne entdeckt zu werden (abgesehen davon, dass sie einen Polizisten weiter weg schicken, um die Jungen in Sicherheit zu bringen)?  Und wofür gibt es Ihrer Meinung nach verdeckte Ermittler?",en
30,5074,148461,148454.0,1924,1010,2015-07-24 22:11:36.870,online,Die Freiheit nehme ich mir,"Für Leute, die mit Flammenwerfern hantieren wollen, ist der Nasse Fetzen gerade recht!",15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/Hasspostings,Porsche entlässt Lehrling nach Hassposting auf Facebook,2015-07-24 11:09:44.000,"Ich nehme die Freiheit Für Leute, die mit Flammenwerfern umgehen wollen, sind die nassen Fetzen genau richtig!",en
31,5075,148473,,1924,27712,2015-07-25 00:32:56.873,online,"Hallo Thomas,","ich mache Dich darauf aufmerksam, daß Du hier in Gutmenschen-Forum unterwegs bist! Hier gibt's keine Gnade!",1,8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/Hasspostings,Porsche entlässt Lehrling nach Hassposting auf Facebook,2015-07-24 11:09:44.000,"Hallo Thomas, ich möchte Sie darauf aufmerksam machen, dass Sie hier im Gutmenschen-Forum sind! Hier gibt es keine Gnade!",en
32,5093,162579,162577.0,2062,4977,2015-07-29 18:00:52.230,online,,Aha! Ich bin also ein Beispiel für fehlende Bildung... :(,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/Hasspostings,Hasspostings: Rotes Kreuz entlässt zwei Mitarbeiter,2015-07-29 10:04:13.000, Aha! Ich bin also ein Beispiel für mangelnde Bildung... :(,en
33,5318,173962,,2181,29289,2015-08-03 11:15:10.977,online,,"Die fahren ja sogar durchs ärgste Gedränge am Donauinselfest oder jetzt aktuell am Rathausplatz durch die Filmfestival-Standeln (obwohl da groß und deutlich an den Eingängen steht ""Fußgängerzone - Radfahren nicht erlaubt"")",3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien/Mariahilferstrasse,Bau der neuen Mariahilfer Straße abgeschlossen,2015-07-31 17:45:49.000," Sie fahren sogar durch die schlimmsten Menschenmassen beim Donauinselfest oder jetzt am Rathausplatz durch die Filmfeststände (obwohl es an den Eingängen ""Fußgängerzone - Radfahren nicht erlaubt"" gibt) groß und klar.",en
34,5328,182280,182270.0,2251,19584,2015-08-05 10:06:59.200,online,wenn ich dafür die EU oder Facebook brauche,"dann gute Nacht 2043.

wenn diese socialmedia Kampagnen immer so gut funktionieren - dann gute Nacht, wenn das mal ein vifes Kerlchen einsetzt.",1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/Hasspostings,Wie sich ein Deutscher gegen Flüchtlingshetze im Netz starkmacht,2015-08-05 06:29:42.000,"wenn ich die EU oder Facebook dafür brauche, dann gute Nacht 2043.    wenn diese Social-Media-Kampagnen immer so gut funktionieren - dann gute Nacht, wenn das ein vifes Kerl ist.",en
35,5333,185981,,2285,13857,2015-08-06 16:24:51.823,online,,"gebrannt ist da höchstens der Korn, in dem das ganze angesetzt ist. Ein wenig Ahnung von dem über das man schreibt sollte man schon haben, oder?",1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Livingroom/Lifestyle/EssenTrinken/essobjekt,Samtiger Biozirbenschnaps,2015-08-06 07:57:01.000," höchstens wird das Korn verbrannt, in dem das Ganze gesetzt ist. Eine kleine Vorstellung davon, worüber du schreibst, solltest du es haben?",en
36,5334,186974,,2299,335,2015-08-06 15:23:46.543,online,,"Wenn Niessl auf Biegen und Brechen ""gestalten"" will, dann sollte er z.B. einen Töpferkurs besuchen.",4,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundeslaender/burgenland,Niessl aus Freiheitskämpferbund ausgetreten,2015-08-06 12:10:34.000," Wenn Niessl beim Biegen und Brechen ""entwerfen"" will, dann sollte er einen Töpferkurs .B besuchen.",en
37,5345,188570,,2331,26680,2015-08-07 17:31:08.477,online,meine oma sagte häufig.,"ein depperl hat's gut,
denn einem depperl tut nichts weh.

warum denke ich an diesen spruch, wenn es um bumsti geht???",2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kolumnen/rau,Strache wittert Mord,2015-08-06 17:22:04.000,"meine Oma hat es oft gesagt. Ein Depperl hat es gut, denn ein Depperl tut nichts weh.    Warum denke ich an dieses Sprichwort, wenn es um bumsti geht???",en
38,5351,190663,190662.0,2359,9048,2015-08-09 10:14:32.043,online,,"Achso, das ist für Dich also keine Doppelmoral, gell? 

Im Interview sagen, er würde sowas nie aufpicken, aber dann bei einem Sender arbeiten, wo die Werbung von Wettbüros ununterbrochen kommt... 

Nein, gar nicht.... passt schon so.",1,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Etat/ORFReform/orfprogramm,"Hackmair: ""Hole mir Inspiration von Mehmet Scholl""",2015-08-08 17:00:00.000," Oh, das ist keine Doppelmoral für dich, gell?     Im Interview sagt er, dass er sich so etwas nie aussuchen würde, sondern dann an einer Station arbeiten würde, wo die Werbung ständig von Wettbüros kommt...     Nein, überhaupt nicht.... passt so.",en
39,5352,191486,191470.0,2363,22035,2015-08-09 15:12:20.713,online,,Und das trauen Sie sich auch noch laut hier posten?,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Telekommunikation/Handy/Android,Samsung Galaxy Note 5 und S6 Edge+: Händler leakt alle Daten,2015-08-09 10:15:07.000," Und wagen Sie es, hier laut zu posten?",en
40,5363,198591,,2430,5315,2015-08-11 20:13:01.977,online,,"Wahrheitsresistenz, Beratungsresistenz, Freunderlwirtschaft.",3,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Finanzmaerkte/Griechenlandkrise,Sparpaket für Griechenland wurde deutlich entschärft,2015-08-11 06:11:28.110," Wahrheitswiderstand, Beratungsresistenz, freundliche Wirtschaft.",en
