,label_sentimentpositive,label_possiblyfeedback,label_argumentsused,label_discriminating,label_personalstories,label_offtopic,label_inappropriate,label_sentimentneutral,label_sentimentnegative,id_post
24,0.9306604862213135,0.9968895316123962,0.7192850708961487,0.7339974641799927,0.041140709072351456,0.29093560576438904,0.5710723996162415,0.012271936982870102,0.58547043800354,23038
25,0.08272326737642288,0.9303807616233826,0.8782577514648438,0.33995649218559265,0.5621601939201355,0.9899454712867737,0.8936408162117004,0.4434710741043091,0.5074954032897949,23271
26,0.4294273853302002,0.7158624529838562,0.9336158633232117,0.7350181937217712,0.1561286449432373,0.13055478036403656,0.21666622161865234,0.055764395743608475,0.5259174108505249,24053
27,0.24171006679534912,0.9481708407402039,0.10576346516609192,0.5040586590766907,0.0005251556867733598,0.41755935549736023,0.20358721911907196,0.0008728946559131145,0.11526601761579514,25320
28,0.002846390474587679,0.9983522891998291,0.14459365606307983,0.8332201242446899,0.5347644090652466,0.9876274466514587,0.9501937031745911,0.9308270215988159,0.9684386253356934,26671
29,0.0324200838804245,0.8396605849266052,0.9696488976478577,0.989732563495636,0.7813382744789124,0.9953125715255737,0.9907994270324707,0.45196107029914856,0.9713245630264282,27821
30,0.005793088115751743,0.029586201533675194,0.7561943531036377,0.06281241774559021,0.6024416089057922,0.025816457346081734,0.8547406792640686,0.01602581888437271,0.8168494701385498,27979
31,0.25161033868789673,0.9573889374732971,0.6010866761207581,0.8360589146614075,0.6041902899742126,0.6909747123718262,0.5984929203987122,0.22416526079177856,0.8997135758399963,28278
32,0.04906054213643074,0.5032336711883545,0.3938562572002411,0.3533339500427246,0.3907572031021118,0.3805130422115326,0.1709677129983902,0.05049687623977661,0.4710704982280731,28470
33,0.9990222454071045,0.8931726217269897,0.6627045273780823,0.6780527830123901,0.7116127610206604,0.06611277908086777,0.00976540893316269,0.4046977460384369,0.020318882539868355,28480
34,0.4177594482898712,0.9815452098846436,0.10635016113519669,0.19750094413757324,0.20714452862739563,0.9990126490592957,0.9909619092941284,0.8168052434921265,0.6768973469734192,31753
35,0.1066710352897644,0.9979257583618164,0.8508755564689636,0.8158048391342163,0.3887341022491455,0.25140851736068726,0.7616556286811829,0.0012841110583394766,0.7661223411560059,35504
36,0.9824920296669006,0.31835219264030457,0.7604677677154541,0.6100783348083496,0.6448178291320801,0.07636188715696335,0.018021367490291595,0.03422239050269127,0.07280165702104568,37941
37,0.015198836103081703,0.9643927812576294,0.6738258004188538,0.618169903755188,0.5093207359313965,0.6552139520645142,0.554204523563385,0.18560312688350677,0.7559323906898499,39166
38,0.9749881029129028,0.8953714966773987,0.27558135986328125,0.9279471635818481,0.7685177326202393,0.6521825194358826,0.23994554579257965,0.02857527695596218,0.0995989516377449,39543
39,0.8405988812446594,0.9614496231079102,0.5834721326828003,0.8441519141197205,0.8012225031852722,0.37519076466560364,0.3540607690811157,0.12740181386470795,0.713556706905365,41284
40,0.0018588420934975147,0.9959315061569214,0.9462693333625793,0.995856761932373,0.5365763902664185,0.9134610295295715,0.9865540266036987,0.004365115892142057,0.8985199332237244,42162
41,0.543941855430603,0.8848237991333008,0.8657916784286499,0.451698362827301,0.16248512268066406,0.4661605656147003,0.5553191304206848,0.04362708702683449,0.4009785056114197,42190
42,0.8313552141189575,0.9796060919761658,0.6986941695213318,0.7708245515823364,0.8460271954536438,0.6950601935386658,0.6289786696434021,0.4369140565395355,0.7210484147071838,42194
43,0.0015516697894781828,0.2819799780845642,0.30905309319496155,0.37926000356674194,0.34744590520858765,0.1520700603723526,0.23541605472564697,0.04983500763773918,0.6118198037147522,43591
44,0.016387594863772392,0.9985654950141907,0.925412654876709,0.9931820631027222,0.7675482034683228,0.9973716735839844,0.9972946643829346,0.005694173742085695,0.9827793836593628,43952
45,0.323168009519577,0.9992623925209045,0.997657299041748,0.9399476647377014,0.6338304877281189,0.9304090142250061,0.8852652907371521,0.008946799673140049,0.7554652690887451,45331
46,0.0936892181634903,0.9995105862617493,0.9976534247398376,0.6862605810165405,0.7692757248878479,0.8016414046287537,0.7952867746353149,0.6514633893966675,0.6871646046638489,47371
47,0.43718913197517395,0.9902069568634033,0.10063773393630981,0.6254054307937622,0.001196608180180192,0.4494117796421051,0.3038374185562134,0.01815042831003666,0.4401645362377167,48389
48,0.2419002503156662,0.9692260026931763,0.7882905006408691,0.9514475464820862,0.6233469247817993,0.8715428709983826,0.6769334077835083,0.017237180843949318,0.7309717535972595,48393
49,0.8043268918991089,0.9943385720252991,0.7927225232124329,0.7408937811851501,0.7658387422561646,0.8757739067077637,0.6638433337211609,0.012847470119595528,0.35933607816696167,50343
50,0.9364472031593323,0.7945220470428467,0.9785618782043457,0.843893826007843,0.002699709264561534,0.002498022746294737,0.0238832738250494,0.03870410844683647,0.18462707102298737,52021
51,0.0011688312515616417,0.9577821493148804,0.49093249440193176,0.7366153001785278,0.44062909483909607,0.6134179830551147,0.6330491900444031,0.004198187496513128,0.9068171381950378,52118
52,0.015045211650431156,0.9990234971046448,0.6884377002716064,0.3274575173854828,0.3971913456916809,0.9910929799079895,0.9859035611152649,0.014826547354459763,0.5844964981079102,54968
53,0.9426294565200806,0.9630722999572754,0.979774534702301,0.8250608444213867,0.9338242411613464,0.9928686618804932,0.764458954334259,0.3664490878582001,0.8214532136917114,56099
54,0.36924636363983154,0.5247763991355896,0.35848915576934814,0.15404243767261505,0.5175379514694214,0.9739869236946106,0.6443541049957275,0.05555592104792595,0.19578510522842407,59473
55,0.630621612071991,0.8690754175186157,0.8611750602722168,0.9256687164306641,0.9454994797706604,0.840915858745575,0.7375473976135254,0.4890904128551483,0.9070208072662354,64450
56,0.7140706181526184,0.9989884495735168,0.925748348236084,0.8840181231498718,0.42144104838371277,0.8969683647155762,0.030393701046705246,0.5782048106193542,0.9969584345817566,64748
57,0.13341519236564636,0.9972934722900391,0.5515303015708923,0.9620667099952698,0.9846760630607605,0.9954832792282104,0.9803182482719421,0.0561559796333313,0.9971638321876526,64762
58,0.030951643362641335,0.017697496339678764,0.0047670393250882626,0.0089616933837533,0.0074739521369338036,0.004835883621126413,0.005992256570607424,0.004248131066560745,0.009981782175600529,65612
59,0.9987701773643494,0.9950012564659119,0.9951082468032837,0.8166118860244751,0.9755148887634277,0.46070706844329834,0.5613095760345459,0.23901621997356415,0.8708721399307251,65719
60,0.9250330924987793,0.9473641514778137,0.8692684769630432,0.6214762330055237,0.6788467168807983,0.8142262101173401,0.8157723546028137,0.4217996299266815,0.42308443784713745,66317
61,0.9936734437942505,0.9744517803192139,0.9466087818145752,0.9382532835006714,0.048458557575941086,0.017598982900381088,0.0021831332705914974,0.006003135349601507,0.400801420211792,67055
62,0.8697485327720642,0.924182116985321,0.39412203431129456,0.8437907695770264,0.6891964673995972,0.8077524900436401,0.44013839960098267,0.5289959907531738,0.32539018988609314,68261
63,0.7077488899230957,0.9730119705200195,0.9133104681968689,0.8757181167602539,0.7299163937568665,0.7399908900260925,0.30010518431663513,0.013970925472676754,0.7370259761810303,68273
64,0.79628586769104,0.9348906874656677,0.5482287406921387,0.9272683262825012,0.7223397493362427,0.4878562092781067,0.3493273854255676,0.9876726865768433,0.4807946979999542,68280
65,0.4141979217529297,0.9989834427833557,0.9856606125831604,0.711948037147522,0.5917525887489319,0.47939980030059814,0.017067385837435722,0.006625793874263763,0.25379008054733276,69771
66,0.008830025792121887,0.9562111496925354,0.5059837102890015,0.27367281913757324,0.45496705174446106,0.12119884788990021,0.06328444182872772,0.005656182765960693,0.1264668107032776,70664
67,0.8321451544761658,0.9857624173164368,0.7135616540908813,0.911091685295105,0.8251423239707947,0.4142601788043976,0.4876553416252136,0.02219889871776104,0.26031455397605896,71694
68,0.007359267678111792,0.9985925555229187,0.9662571549415588,0.9887599945068359,0.7741852402687073,0.9098167419433594,0.9316846132278442,0.0022016277071088552,0.9832774996757507,72051
69,0.5263315439224243,0.8244356513023376,0.8458018898963928,0.8743024468421936,0.6278581023216248,0.9556708335876465,0.96070396900177,0.7159045338630676,0.7775757908821106,72261
70,0.013688522391021252,0.004075974225997925,0.019080854952335358,0.044775549322366714,0.9486187696456909,0.7834893465042114,0.3167611360549927,0.019520144909620285,0.4229046106338501,72377
71,0.7016253471374512,0.9991027116775513,0.8948513865470886,0.5018784403800964,0.43952929973602295,0.4194413721561432,0.1878896951675415,0.05346347764134407,0.3848905563354492,73125
72,0.014340749010443687,0.9882924556732178,0.9955753087997437,0.9071016907691956,0.3608429431915283,0.5174154043197632,0.3414143919944763,0.019679130986332893,0.9080818891525269,76796
73,0.011112661100924015,0.8636922836303711,0.8264694809913635,0.8868715763092041,0.5609281659126282,0.7058921456336975,0.5967127680778503,0.19928601384162903,0.9936752915382385,76820
74,0.9210377931594849,0.9904462695121765,0.9241946935653687,0.7160667777061462,0.4435718059539795,0.5198451280593872,0.463062584400177,0.012118479236960411,0.8481003642082214,77217
75,0.00033051802893169224,0.9979383945465088,0.9632691144943237,0.864813506603241,0.501498281955719,0.9062070846557617,0.9275525808334351,0.0027191913686692715,0.9930506944656372,77237
76,0.9957846403121948,0.9984076619148254,0.9993813633918762,0.9554315805435181,0.7803581953048706,0.4749400019645691,0.2221679538488388,0.9921141266822815,0.8066073656082153,82337
77,0.9971784949302673,0.9716763496398926,0.8908613920211792,0.8450108170509338,0.538964033126831,0.03516066074371338,0.013197093270719051,0.0461726151406765,0.47320762276649475,83902
78,0.9251610040664673,0.995671272277832,0.989003598690033,0.4931204319000244,0.6955520510673523,0.18567374348640442,0.11093325912952423,0.7885167598724365,0.5761906504631042,84152
79,0.898829460144043,0.8509003520011902,0.9426560401916504,0.680141031742096,0.6891226172447205,0.6786959171295166,0.6032864451408386,0.021412676200270653,0.40794509649276733,91924
80,0.011702190153300762,0.9991752505302429,0.9372898936271667,0.8240044116973877,0.268489271402359,0.4185849130153656,0.6583112478256226,0.002519782865419984,0.9948251843452454,91932
81,0.9063085317611694,0.9699442982673645,0.9961419701576233,0.9957353472709656,0.5206822156906128,0.3160456120967865,0.5221620798110962,0.008953177370131016,0.9117262959480286,93380
82,0.9489048719406128,0.9445911645889282,0.7642474174499512,0.8741807341575623,0.8784719109535217,0.6862097382545471,0.48727190494537354,0.9311735033988953,0.6721856594085693,94274
83,0.8571335077285767,0.13648881018161774,0.987750768661499,0.6547806262969971,0.8896415829658508,0.9779096245765686,0.8084115982055664,0.9794170260429382,0.9039600491523743,95102
84,0.4152396023273468,0.9977517127990723,0.936314046382904,0.8679165840148926,0.7366898655891418,0.8642006516456604,0.5131708383560181,0.22143445909023285,0.7654791474342346,97906
85,0.9984956383705139,0.9772514700889587,0.9810000061988831,0.32568275928497314,0.19798815250396729,0.45445922017097473,0.15744690597057343,0.40375638008117676,0.03938346728682518,98551
86,0.0397808738052845,0.9989883303642273,0.9928188920021057,0.8296751379966736,0.5012603402137756,0.31469523906707764,0.7472519278526306,0.17013967037200928,0.8887779712677002,99395
87,0.030050799250602722,0.8651630282402039,0.40507709980010986,0.9496830701828003,0.9201933145523071,0.8510381579399109,0.7621431350708008,0.8210487961769104,0.9907420873641968,101264
88,0.3070767819881439,0.8254054188728333,0.8205582499504089,0.8387565612792969,0.23317207396030426,0.537547767162323,0.25347551703453064,0.011104590259492397,0.9066652059555054,104244
89,0.34104400873184204,0.9750407338142395,0.6954953670501709,0.8693104982376099,0.7439760565757751,0.6978870630264282,0.4663512408733368,0.38057029247283936,0.9553247690200806,104250
90,0.7677713632583618,0.9935665130615234,0.9748587012290955,0.7222906351089478,0.5884623527526855,0.4160161316394806,0.5795530676841736,0.003511064685881138,0.7396580576896667,104270
91,0.47840920090675354,0.972328245639801,0.39218392968177795,0.9236928820610046,0.7722473740577698,0.912886917591095,0.7606990337371826,0.08704861998558044,0.7507452368736267,105504
92,0.10206042230129242,0.9857429265975952,0.9911350011825562,0.8970693349838257,0.005803245585411787,0.33404919505119324,0.9510388374328613,0.0189382154494524,0.16196146607398987,106232
93,0.3770521879196167,0.9958261847496033,0.7966731190681458,0.7085555195808411,0.2988763749599457,0.30612242221832275,0.28595587611198425,0.004126714076846838,0.7572209239006042,107100
94,0.9251065850257874,0.6219696402549744,0.6532958745956421,0.5443437695503235,0.5426769852638245,0.9414105415344238,0.6897478699684143,0.9949824213981628,0.45051854848861694,107312
95,0.9284707307815552,0.9593470692634583,0.7964878082275391,0.6505559682846069,0.5487320423126221,0.04195748642086983,0.09458999335765839,0.13569998741149902,0.3569277226924896,108963
96,0.02244674600660801,0.9241256713867188,0.8148453831672668,0.7125665545463562,0.09397535026073456,0.804109513759613,0.7865530848503113,0.013291502371430397,0.7751513123512268,108990
97,0.008345021866261959,0.9986790418624878,0.9894986748695374,0.9843820333480835,0.0941934883594513,0.6716983318328857,0.9894970059394836,0.01120599266141653,0.9990429878234863,109007
98,0.7248432040214539,0.9992454648017883,0.9860438704490662,0.9585515856742859,0.9084823131561279,0.9273622035980225,0.8307101726531982,0.05003739520907402,0.8977053165435791,110246
99,0.0034672559704631567,0.7096471190452576,0.7024785280227661,0.7802824378013611,0.5203936100006104,0.8450356125831604,0.8493229150772095,0.02067267708480358,0.9663254618644714,111279
100,0.002117346040904522,0.711005687713623,0.4391974210739136,0.47642725706100464,0.7049080729484558,0.6067045331001282,0.5879269242286682,0.11740712821483612,0.9748536348342896,113026
101,0.0031507895328104496,0.919832706451416,0.835895299911499,0.9362775683403015,0.659536600112915,0.6917864084243774,0.7012493014335632,0.4854627847671509,0.9973748922348022,114315
102,0.3829649090766907,0.8791284561157227,0.696736752986908,0.9523342251777649,0.45233234763145447,0.4613228142261505,0.6888480186462402,0.0051649389788508415,0.7704775333404541,117857
103,0.9923346042633057,0.9614018201828003,0.34543377161026,0.8522905111312866,0.9989580512046814,0.9973596334457397,0.7312771677970886,0.9926092624664307,0.5022957921028137,117931
104,0.32893750071525574,0.969667911529541,0.9940203428268433,0.9790256023406982,0.7190297842025757,0.9942910671234131,0.9884025454521179,0.015316130593419075,0.995477020740509,117952
105,0.001451609656214714,0.8842100501060486,0.0877821072936058,0.8397756218910217,0.256494402885437,0.9331918358802795,0.9975395798683167,0.010237663052976131,0.7721946239471436,117953
106,0.61748868227005,0.9341192841529846,0.9496659636497498,0.7197578549385071,0.6528651118278503,0.008755569346249104,0.022920213639736176,0.0016402555629611015,0.6526614427566528,118086
107,0.6681062579154968,0.8767167925834656,0.9873608946800232,0.6511262655258179,0.5468245148658752,0.8049400448799133,0.6442777514457703,0.8537166118621826,0.457023024559021,118246
108,0.5472193360328674,0.9971241354942322,0.8398616313934326,0.6217693090438843,0.6093627214431763,0.23424462974071503,0.3135308623313904,0.20681099593639374,0.602355420589447,118474
109,0.004235922824591398,0.9993848204612732,0.9879543781280518,0.9680313467979431,0.566478967666626,0.32632163166999817,0.4395092725753784,0.00241855182684958,0.6606244444847107,122905
110,0.7872294783592224,0.9889262318611145,0.8580261468887329,0.6882727742195129,0.374441921710968,0.3059195280075073,0.2826795279979706,0.059994567185640335,0.553510844707489,123204
111,0.9713236689567566,0.9491953253746033,0.6043195724487305,0.8190280795097351,0.883169949054718,0.30398911237716675,0.2900928258895874,0.4994352459907532,0.7006294131278992,124620
112,0.3821324408054352,0.820293664932251,0.13403049111366272,0.7129976153373718,0.0013866840163245797,0.5430045127868652,0.32682183384895325,0.270525187253952,0.4014005959033966,124626
113,0.0002623420732561499,0.9008210301399231,0.9009164571762085,0.6256251931190491,0.5139460563659668,0.44338157773017883,0.6040670871734619,0.008235152810811996,0.7972548604011536,128909
114,0.5618112683296204,0.8377885818481445,0.4576705992221832,0.7613357901573181,0.5019626021385193,0.2306036353111267,0.38183024525642395,0.003607227234169841,0.749609112739563,131896
115,0.7052295207977295,0.9852237105369568,0.12373826652765274,0.8669076561927795,0.8336331248283386,0.8400234580039978,0.7720359563827515,0.09466597437858582,0.8604236841201782,131912
116,0.5790019631385803,0.9983559250831604,0.7630167007446289,0.7587547898292542,0.8170133829116821,0.5576066970825195,0.49157267808914185,0.14931656420230865,0.6651326417922974,131918
117,0.9893904328346252,0.6861072182655334,0.9399988651275635,0.1295977383852005,0.9978156685829163,0.524473249912262,0.32089805603027344,0.11691469699144363,0.1362897753715515,132667
118,0.3577267527580261,0.24675187468528748,0.7260907888412476,0.16608066856861115,0.08290529996156693,0.06825648993253708,0.13323478400707245,0.017333896830677986,0.06432609260082245,134130
119,0.001525474595837295,0.9577797651290894,0.7698830366134644,0.961097002029419,0.31838512420654297,0.06135667860507965,0.2644032835960388,0.0010824126657098532,0.9976966381072998,135287
120,0.9386929273605347,0.9956010580062866,0.8338838219642639,0.5026690363883972,0.12508201599121094,0.4074922204017639,0.5115285515785217,0.508958637714386,0.4212082028388977,135437
121,0.4556320011615753,0.9514264464378357,0.0766955316066742,0.6875950694084167,0.8308263421058655,0.7863407135009766,0.5619754195213318,0.42499876022338867,0.7830041646957397,139073
122,0.0423157773911953,0.907001793384552,0.8552942276000977,0.9330058097839355,0.5251440405845642,0.646364688873291,0.6207970976829529,0.015052846632897854,0.7920568585395813,146211
123,0.9941195249557495,0.9961211085319519,0.9875921607017517,0.9586974382400513,0.848362922668457,0.9828417301177979,0.018855378031730652,0.02391357719898224,0.6883420944213867,148461
124,0.010286726988852024,0.9901949763298035,0.6576814651489258,0.983955442905426,0.5763773322105408,0.9582377076148987,0.9870330095291138,0.006986839696764946,0.875301718711853,148473
125,0.8161988854408264,0.9903926253318787,0.8426820039749146,0.47066575288772583,0.5740283131599426,0.26149269938468933,0.35371801257133484,0.03409857302904129,0.2827618718147278,148501
126,0.9958118796348572,0.9980157613754272,0.9317649006843567,0.8793378472328186,0.660229504108429,0.37770575284957886,0.4154365360736847,0.005501478910446167,0.006977108307182789,151071
127,0.8618096113204956,0.9276494979858398,0.6184855699539185,0.7500104904174805,0.4337688088417053,0.032894279807806015,0.1182350143790245,0.12896844744682312,0.3055866062641144,151530
128,0.0024444577284157276,0.9544243216514587,0.7512009143829346,0.8854016065597534,0.7832807898521423,0.8987122774124146,0.9618205428123474,0.1205383688211441,0.9966244697570801,152417
129,0.020635273307561874,0.2576199471950531,0.873051106929779,0.7409414649009705,0.2469698041677475,0.3559071719646454,0.4577949345111847,0.10407516360282898,0.007540217135101557,155378
130,0.09387896955013275,0.9694831967353821,0.9828142523765564,0.8666785359382629,0.15138421952724457,0.8458142280578613,0.49722838401794434,0.7663707733154297,0.7264999151229858,160289
131,0.001362391049042344,0.9980960488319397,0.7388123273849487,0.9235396981239319,0.8348567485809326,0.8367481827735901,0.9437150359153748,0.027537208050489426,0.9596222043037415,160518
132,0.5150265097618103,0.957278311252594,0.7179904580116272,0.8465923070907593,0.8459310531616211,0.9859404563903809,0.6868659853935242,0.9649859070777893,0.8105908036231995,161740
133,0.9981761574745178,0.9985910654067993,0.9939212799072266,0.08448563516139984,0.9351766705513,0.06254711747169495,0.07592504471540451,0.10413538664579391,0.004448301158845425,162408
134,0.002621827647089958,0.9643334746360779,0.035684552043676376,0.8974155783653259,0.7929097414016724,0.6676779985427856,0.8054139018058777,0.005346567835658789,0.9795673489570618,162579
135,0.21159854531288147,0.9943406581878662,0.9689979553222656,0.9066135287284851,0.9095243811607361,0.9287467002868652,0.7240908741950989,0.0007037800969555974,0.8984050750732422,163941
136,0.7946572303771973,0.38260921835899353,0.1662256121635437,0.11435052007436752,0.23380248248577118,0.007927119731903076,0.002869121730327606,0.10592883080244064,0.0006955746794119477,168630
137,0.9984035491943359,0.4845019280910492,0.9899821877479553,0.9715140461921692,0.3162615895271301,0.47273916006088257,0.11456678062677383,0.6904892325401306,0.19578072428703308,169064
138,0.010394502431154251,0.988035261631012,0.9988937377929688,0.9735220074653625,0.7499383091926575,0.9106221199035645,0.915850043296814,0.008114219643175602,0.9886084198951721,172993
139,0.8386737108230591,0.6786695122718811,0.7792056202888489,0.9676985740661621,0.4522415101528168,0.4854862689971924,0.7664140462875366,0.015499434433877468,0.9014495611190796,173962
140,0.20549499988555908,0.897760808467865,0.5167242884635925,0.6965383887290955,0.30966800451278687,0.2718552350997925,0.23476096987724304,0.004981021396815777,0.7182894349098206,173975
141,0.45587974786758423,0.9993531703948975,0.6790052056312561,0.6976987719535828,0.04648745059967041,0.8453726768493652,0.5433087348937988,0.05784321948885918,0.530005931854248,177002
142,0.0533660463988781,0.9987958669662476,0.5595231652259827,0.7646188139915466,0.7057304382324219,0.3375522196292877,0.17348341643810272,0.020469248294830322,0.5061742067337036,178905
143,0.0009747208678163588,0.9619631767272949,0.9569337964057922,0.9931137561798096,0.3686063885688782,0.7091873288154602,0.8458419442176819,0.0007183245033957064,0.999285876750946,180020
144,0.987074077129364,0.9648828506469727,0.7702711820602417,0.7784134149551392,0.7791782021522522,0.13623455166816711,0.05543743446469307,0.24125325679779053,0.4943373501300812,181126
145,0.9852864146232605,0.994015097618103,0.9950730204582214,0.811497688293457,0.8099520802497864,0.8406211733818054,0.4944782853126526,0.33527618646621704,0.05013441666960716,181151
146,0.014089728705585003,0.957679808139801,0.9114853143692017,0.9663699269294739,0.5442347526550293,0.9045788049697876,0.9341163635253906,0.32548394799232483,0.9532138705253601,181165
147,0.983553946018219,0.9981034398078918,0.9655582904815674,0.7323189377784729,0.002208746038377285,0.8937354683876038,0.5083938837051392,0.013857468962669373,0.07216605544090271,182280
148,0.4374876022338867,0.9961032271385193,0.9860292673110962,0.9804403185844421,0.5055106282234192,0.8839235901832581,0.7878405451774597,0.1604814976453781,0.9766122698783875,185981
149,0.6805432438850403,0.985054612159729,0.01710287109017372,0.8747513294219971,0.04010932147502899,0.9835134744644165,0.9323678016662598,0.011791383847594261,0.8884544968605042,186974
150,0.9950157999992371,0.8627264499664307,0.9920411705970764,0.5419507026672363,0.9560042023658752,0.9955662488937378,0.9316732287406921,0.9911437630653381,0.296332985162735,187159
151,0.7743640542030334,0.865314245223999,0.8135057687759399,0.6122136116027832,0.03599238023161888,0.35863110423088074,0.33020085096359253,0.18652218580245972,0.6547691226005554,187778
152,0.9682912826538086,0.9662304520606995,0.9227871298789978,0.937346875667572,0.8675381541252136,0.5336677432060242,0.5655698776245117,0.15387609601020813,0.7704371213912964,187787
153,0.9543954133987427,0.9745588302612305,0.7880115509033203,0.7816081643104553,0.9791577458381653,0.9502769112586975,0.7425587177276611,0.12324259430170059,0.38804978132247925,188570
154,0.7195270657539368,0.31749826669692993,0.4292558431625366,0.20797771215438843,0.2780081629753113,0.14063410460948944,0.06597451865673065,0.17995940148830414,0.07203993946313858,190448
155,0.0076264021918177605,0.8891309499740601,0.9542821049690247,0.6718369126319885,0.12949615716934204,0.9347763061523438,0.9662539958953857,0.18880417943000793,0.5417587161064148,190663
156,0.8304980993270874,0.9986575841903687,0.9042207598686218,0.815626323223114,0.742345929145813,0.7759382128715515,0.7630913853645325,0.004427600186318159,0.7663255333900452,191486
157,0.013603173196315765,0.602074146270752,0.5373303294181824,0.4603952169418335,0.382193922996521,0.37391209602355957,0.2733666002750397,0.1656637340784073,0.5643965005874634,191844
158,0.04399031773209572,0.9991241693496704,0.9915465712547302,0.8836037516593933,0.5161490440368652,0.48813650012016296,0.29242944717407227,0.009202467277646065,0.9356765747070312,193801
159,0.005720040295273066,0.9924762845039368,0.06317665427923203,0.8398120999336243,0.5571029186248779,0.8524259924888611,0.7349377274513245,0.014836186543107033,0.9864673614501953,198591
160,0.9313958883285522,0.9022886157035828,0.9146173000335693,0.8883422017097473,0.48025599122047424,0.4660249948501587,0.5378053188323975,0.6611694097518921,0.7806341052055359,198629
