,label_possiblyfeedback,label_argumentsused,label_sentimentnegative,label_discriminating,label_inappropriate,label_personalstories,label_offtopic,label_sentimentpositive,label_sentimentneutral,id_post
10,0.9992884993553162,0.9256626963615417,0.2912690341472626,0.7965827584266663,0.05948454141616821,0.8494648933410645,0.13241049647331238,0.8873168230056763,0.02687426097691059,76864
11,0.9986955523490906,0.935940146446228,0.8373927474021912,0.7390932440757751,0.7134299874305725,0.562178373336792,0.7421870827674866,0.04736962914466858,0.30850133299827576,76865
12,0.9401428699493408,0.7219330072402954,0.1521637737751007,0.5824916362762451,0.3275505304336548,0.7615031003952026,0.29804953932762146,0.9802752137184143,0.008663839660584927,76866
13,0.9991943836212158,0.9894038438796997,0.016474658623337746,0.9569507837295532,0.4418866038322449,0.6375375986099243,0.3106114864349365,0.9842690229415894,0.009387464262545109,76867
14,0.9940164089202881,0.9706489443778992,0.8902391791343689,0.9739373922348022,0.7137668132781982,0.9892751574516296,0.7291333079338074,0.005749172531068325,0.00685514323413372,76868
15,0.9983723759651184,0.995262086391449,0.5712996125221252,0.850826621055603,0.23686490952968597,0.9174447059631348,0.8250981569290161,0.9978528022766113,0.2024407684803009,76869
16,0.9662237167358398,0.8857230544090271,0.5390080213546753,0.5727720856666565,0.2502129077911377,0.05443882569670677,0.13215957581996918,0.014876684173941612,0.0017460015369579196,76870
17,0.9312192797660828,0.9985212683677673,0.8305031657218933,0.9310087561607361,0.11911268532276154,0.4135175943374634,0.38126689195632935,0.9945222735404968,0.8124722838401794,76871
18,0.9935163855552673,0.9436214566230774,0.9956886172294617,0.9884708523750305,0.9089869856834412,0.31585073471069336,0.9770581722259521,0.005202260799705982,0.003279273398220539,76872
19,0.8775559067726135,0.9826794862747192,0.9865570068359375,0.7776222229003906,0.9891193509101868,0.6777042150497437,0.9945708513259888,0.005956582259386778,0.12526603043079376,76873
20,0.999294638633728,0.9929080605506897,0.6229085922241211,0.9574258923530579,0.503397524356842,0.7681841850280762,0.8543932437896729,0.6306432485580444,0.35380712151527405,76874
21,0.9204905033111572,0.9303431510925293,0.9896136522293091,0.9735585451126099,0.3348155915737152,0.3570340871810913,0.11806294322013855,0.0047842878848314285,0.0041543468832969666,76875
22,0.9099453091621399,0.9189872145652771,0.9639225602149963,0.7802784442901611,0.48486366868019104,0.6943955421447754,0.5000120997428894,0.8473408222198486,0.4232151508331299,76876
23,0.9794138073921204,0.9443937540054321,0.9981450438499451,0.9717920422554016,0.9635209441184998,0.6560714244842529,0.8872437477111816,0.0024127508513629436,0.001256750081665814,76877
24,0.9605745077133179,0.8569528460502625,0.6718144416809082,0.7646582722663879,0.9029021859169006,0.9747855067253113,0.9756609201431274,0.4647409915924072,0.30977946519851685,76878
25,0.9471839070320129,0.7945069670677185,0.8189454078674316,0.8100902438163757,0.5784629583358765,0.79246586561203,0.8620717525482178,0.006489187479019165,0.030825918540358543,76879
26,0.9946094155311584,0.9847005605697632,0.90004962682724,0.873431384563446,0.2798536419868469,0.560213029384613,0.4780781865119934,0.7469034194946289,0.07508209347724915,76880
27,0.9914284944534302,0.8893371820449829,0.7322309613227844,0.9530742764472961,0.8696697950363159,0.7545593976974487,0.7923880219459534,0.09096270799636841,0.14762340486049652,76881
28,0.049276452511548996,0.6397090554237366,0.051739759743213654,0.7207250595092773,0.0004325178451836109,0.5270118713378906,0.0005706632509827614,0.2624405026435852,0.00042660904000513256,76882
29,0.6900198459625244,0.5426112413406372,0.44188520312309265,0.6026648283004761,0.35639384388923645,0.3620692193508148,0.3284394145011902,0.7127557992935181,0.07494951039552689,76883
30,0.7927814722061157,0.9901043772697449,0.9730552434921265,0.8272031545639038,0.7305938601493835,0.44214046001434326,0.977491557598114,0.028403008356690407,0.4241199493408203,76884
31,0.8644725680351257,0.6453821659088135,0.32699054479599,0.6495575308799744,0.16836610436439514,0.013249932788312435,0.041974082589149475,0.03432323783636093,0.0059106056578457355,76885
32,0.9940717816352844,0.9072710871696472,0.05336013808846474,0.7734716534614563,0.5820590853691101,0.0005797828198410571,0.5014848709106445,0.9332595467567444,0.005324527155607939,76886
33,0.9351399540901184,0.9465267658233643,0.16675297915935516,0.7070096731185913,0.07770539820194244,0.43081313371658325,0.18533749878406525,0.9966168403625488,0.39093777537345886,76887
34,0.6929827332496643,0.9506007432937622,0.9098194241523743,0.968665599822998,0.6904632449150085,0.5985347628593445,0.4056704640388489,0.04474387690424919,0.0012223805533722043,76888
35,0.9404628276824951,0.9042370915412903,0.026171429082751274,0.7418690323829651,0.16946670413017273,0.7942121028900146,0.2126893699169159,0.9970504641532898,0.3091805875301361,76889
36,0.9549906253814697,0.9980448484420776,0.9631993770599365,0.9390096068382263,0.7158269286155701,0.7161993980407715,0.5297408699989319,0.1808154433965683,0.0951247289776802,76890
37,0.7822025418281555,0.4065139889717102,0.25504738092422485,0.905406653881073,0.03744400292634964,0.4550100564956665,0.1337813138961792,0.9917487502098083,0.05646934360265732,76891
38,0.7559313178062439,0.8190783858299255,0.6588752269744873,0.5078061819076538,0.5813495516777039,0.5763951539993286,0.6452945470809937,0.03512424975633621,0.011179535649716854,76892
39,0.979498565196991,0.9142209887504578,0.2118646800518036,0.7193159461021423,0.3365769684314728,0.6139581799507141,0.15831975638866425,0.998232364654541,0.4574096202850342,76893
40,0.9804540872573853,0.7666950225830078,0.9278531074523926,0.9668025374412537,0.5988661050796509,0.89296555519104,0.739450216293335,0.484864741563797,0.024636879563331604,76894
41,0.9925687313079834,0.9953075051307678,0.6442398428916931,0.9112387299537659,0.4255481958389282,0.5662535429000854,0.7704175710678101,0.9881191253662109,0.8144059777259827,76895
42,0.8805079460144043,0.07791461795568466,0.0011934079229831696,0.5418171286582947,0.003974354360252619,0.0004100886289961636,0.03704288601875305,0.9990603923797607,0.04472890868782997,76896
43,0.9973167777061462,0.4609825313091278,0.9933308362960815,0.9911319613456726,0.8519120216369629,0.840369462966919,0.6857638359069824,0.003214858006685972,0.0028669293969869614,76897
44,0.9900546073913574,0.9784075021743774,0.9862577319145203,0.9900038242340088,0.9920283555984497,0.6827593445777893,0.9861165881156921,0.6529154777526855,0.015599768608808517,76898
45,0.834507167339325,0.8321573734283447,0.5429389476776123,0.8145560622215271,0.34377968311309814,0.009074387140572071,0.17255546152591705,0.9916607737541199,0.001162564498372376,76899
46,0.7131347060203552,0.7609663605690002,0.4174462556838989,0.6885734796524048,0.5708495378494263,0.7798526287078857,0.3006809949874878,0.9858732223510742,0.8164663910865784,76900
47,0.9561900496482849,0.9730715155601501,0.9409640431404114,0.9527855515480042,0.9107057452201843,0.7031928300857544,0.8077571392059326,0.5430392622947693,0.25833332538604736,76901
48,0.8271481990814209,0.5755857825279236,0.9510927796363831,0.9308421611785889,0.8064368367195129,0.49060019850730896,0.6761868000030518,0.002152178203687072,0.001926034688949585,76902
49,0.999295711517334,0.9631018042564392,0.8114980459213257,0.8758320808410645,0.8483121395111084,0.4621788561344147,0.043654266744852066,0.46371930837631226,0.023191779851913452,76903
50,0.8702178597450256,0.71941077709198,0.020153123885393143,0.085819773375988,0.002096615033224225,0.5538175106048584,0.001892249332740903,0.9989696145057678,0.981613039970398,76904
51,0.9990383386611938,0.853222668170929,0.5041800737380981,0.6394957900047302,0.40939030051231384,0.6434233784675598,0.10819323360919952,0.16850033402442932,0.012923266738653183,76905
52,0.9877853393554688,0.6545462012290955,0.5539284348487854,0.6904915571212769,0.5547491312026978,0.5598281621932983,0.7867297530174255,0.9511839151382446,0.6177380681037903,76906
53,0.9428420662879944,0.9899914264678955,0.9120659232139587,0.9512761235237122,0.9300308227539062,0.852948784828186,0.7762969136238098,0.01176465768367052,0.0007959558279253542,76907
54,0.9357330203056335,0.8515003323554993,0.8878570199012756,0.8814772367477417,0.897109866142273,0.5088126063346863,0.8082424402236938,0.16910246014595032,0.2525869309902191,76908
55,0.9206988215446472,0.7736512422561646,0.7639545798301697,0.6787919402122498,0.8585417866706848,0.39252135157585144,0.8600414395332336,0.005987205076962709,0.0034619891084730625,76909
56,0.9427026510238647,0.9766849279403687,0.7334910035133362,0.9706533551216125,0.9848566055297852,0.1376936137676239,0.9804074168205261,0.13012932240962982,0.00047438990441150963,76910
57,0.8898627161979675,0.842892587184906,0.651168942451477,0.9771508574485779,0.6799889802932739,0.8642664551734924,0.8686426877975464,0.0035243909806013107,0.021939050406217575,76911
58,0.9883667826652527,0.9020460844039917,0.9988484978675842,0.9685254096984863,0.5884845852851868,0.7175818085670471,0.5009769201278687,0.009137185290455818,0.013192403130233288,76912
59,0.2621949017047882,0.5013260841369629,0.280515193939209,0.5460955500602722,0.4746052026748657,0.5641687512397766,0.9580715298652649,0.7631959319114685,0.4870305359363556,76913
60,0.9980302453041077,0.995817244052887,0.993248701095581,0.8972030282020569,0.9795364737510681,0.8307775259017944,0.744818925857544,0.02738085947930813,0.06491799652576447,76914
61,0.9562203884124756,0.39459896087646484,0.19112855195999146,0.59242844581604,0.04494099318981171,0.21995756030082703,0.03728247061371803,0.0038757959846407175,0.0016594601329416037,76915
62,0.9843100309371948,0.46235132217407227,0.8268652558326721,0.8221088647842407,0.6645410060882568,0.556553065776825,0.6917765736579895,0.6010203957557678,0.02402249164879322,76916
63,0.9991230964660645,0.9990373253822327,0.991775393486023,0.9742129445075989,0.641845703125,0.9310069680213928,0.9226071834564209,0.16224633157253265,0.026395872235298157,76917
64,0.9992445707321167,0.9539105296134949,0.934550404548645,0.9151160717010498,0.5792657136917114,0.6061084866523743,0.8764895796775818,0.006444974802434444,0.006253842730075121,76918
65,0.9371380805969238,0.41597992181777954,0.758005678653717,0.6782612204551697,0.5545154809951782,0.8418209552764893,0.9944167137145996,0.9787296056747437,0.4240661561489105,76919
66,0.9744638800621033,0.7664515376091003,0.048724595457315445,0.9206920862197876,0.4539022445678711,0.36206182837486267,0.5377399921417236,0.9976968765258789,0.024865588173270226,76920
67,0.8804140686988831,0.6584469079971313,0.11151452362537384,0.19244186580181122,0.004431548528373241,0.7726702094078064,0.05929359421133995,0.998415470123291,0.02763456292450428,76921
68,0.9175192713737488,0.34145933389663696,0.8961960673332214,0.8152826428413391,0.9884800314903259,0.7809046506881714,0.9697402119636536,0.006132775917649269,0.13821746408939362,76922
69,0.9586039781570435,0.10197111964225769,0.9582474827766418,0.8173782825469971,0.8702536225318909,0.7469058632850647,0.9713528156280518,0.1393115073442459,0.2853755056858063,76923
70,0.9994981288909912,0.9984927177429199,0.8831194043159485,0.9307020902633667,0.03789675235748291,0.6542235016822815,0.17876824736595154,0.46701177954673767,0.004046830348670483,76924
71,0.995015025138855,0.8041867613792419,0.9097561836242676,0.7492316961288452,0.8178530335426331,0.8896641135215759,0.9662105441093445,0.16742585599422455,0.12076724320650101,76925
72,0.9904928803443909,0.9905884861946106,0.17621217668056488,0.5941515564918518,0.23502027988433838,0.3179463744163513,0.22058157622814178,0.7229903340339661,0.98761385679245,76926
73,0.8541706204414368,0.9278319478034973,0.15587611496448517,0.883660614490509,0.12289182096719742,0.6749873757362366,0.6010111570358276,0.9934543967247009,0.38334372639656067,76927
74,0.9993664622306824,0.993155300617218,0.6108836531639099,0.8679282069206238,0.08033470809459686,0.9196369647979736,0.5664426684379578,0.5603094696998596,0.10258043557405472,76928
75,0.9983506798744202,0.9425188302993774,0.7483910918235779,0.7161062955856323,0.946911633014679,0.8774902820587158,0.9875388145446777,0.00041654170490801334,0.0066903382539749146,76929
76,0.8569343090057373,0.4428578317165375,0.6904317140579224,0.8548738360404968,0.6979000568389893,0.43802058696746826,0.38340115547180176,0.011277085170149803,0.014726521447300911,76930
77,0.98116534948349,0.7773860692977905,0.9804064631462097,0.9355016350746155,0.5742054581642151,0.9494842290878296,0.6468114256858826,0.07668077200651169,0.0243047047406435,76931
78,0.9990888833999634,0.9949353933334351,0.6655058264732361,0.7017695307731628,0.7112951874732971,0.8170174360275269,0.6604324579238892,0.17623251676559448,0.1484346091747284,76932
79,0.9579979181289673,0.591812014579773,0.6201025247573853,0.6815440058708191,0.7900379300117493,0.7856154441833496,0.7796120643615723,0.18661795556545258,0.10489955544471741,76933
80,0.46876662969589233,0.976277768611908,0.886292040348053,0.9277758598327637,0.4034271538257599,0.8740366697311401,0.9778266549110413,0.9977535605430603,0.005771056283265352,76934
81,0.9875347018241882,0.6378328800201416,0.5549521446228027,0.9660811424255371,0.29101526737213135,0.295295387506485,0.2633466124534607,0.9632469415664673,0.03599680960178375,76935
82,0.9953152537345886,0.9933574795722961,0.9972242116928101,0.9693460464477539,0.5635446906089783,0.9067155122756958,0.5741409659385681,0.8958274126052856,0.03152475506067276,76936
83,0.9988785982131958,0.9919981956481934,0.9892441034317017,0.9179051518440247,0.9316632151603699,0.7816646099090576,0.6342980265617371,0.0115470290184021,0.03224988281726837,76937
84,0.9984105229377747,0.9007428884506226,0.9817347526550293,0.9965939521789551,0.7400028705596924,0.9269473552703857,0.4603573679924011,0.022405965253710747,0.0013783321483060718,76938
85,0.9985162019729614,0.8489558100700378,0.7673313021659851,0.8148926496505737,0.8150624632835388,0.9488223195075989,0.6193320751190186,0.00603642500936985,0.0018987078219652176,76939
86,0.9833666682243347,0.5869215130805969,0.6320673823356628,0.7262331247329712,0.7323397994041443,0.861083984375,0.7500990033149719,0.011581839993596077,0.00682192062959075,76940
87,0.9924633502960205,0.9728238582611084,0.8019958138465881,0.7995519042015076,0.677624523639679,0.0027711731381714344,0.7678636908531189,0.7839698195457458,0.1700204610824585,76941
88,0.8631343841552734,0.9904820322990417,0.9965937733650208,0.8467286825180054,0.9982008934020996,0.8602806329727173,0.9979787468910217,0.0037795575335621834,0.02195410057902336,76942
89,0.999294102191925,0.9733942747116089,0.959475040435791,0.9483965635299683,0.9967249631881714,0.6107670068740845,0.997162401676178,0.06207410991191864,0.09221535176038742,76943
90,0.9587328433990479,0.9932783842086792,0.9682304263114929,0.909585177898407,0.6775006055831909,0.851514458656311,0.6435849070549011,0.04430756717920303,0.07165618240833282,76944
91,0.9547119736671448,0.8043411374092102,0.7121096849441528,0.8350483179092407,0.7778950929641724,0.006887863390147686,0.992184042930603,0.18704135715961456,0.006035588216036558,76945
92,0.9991496801376343,0.9449269771575928,0.437801718711853,0.8132684230804443,0.5668939352035522,0.8782526254653931,0.6324462890625,0.34651973843574524,0.02879253402352333,76946
93,0.8822693228721619,0.9356141090393066,0.7291709780693054,0.854374349117279,0.17384688556194305,0.5857868194580078,0.09058170020580292,0.9873548150062561,0.041968777775764465,76947
94,0.9975359439849854,0.9970877170562744,0.6635699272155762,0.909110963344574,0.6974050402641296,0.8171672224998474,0.6009148359298706,0.4206533133983612,0.04352119192481041,76948
95,0.9089752435684204,0.7129442691802979,0.5760699510574341,0.8367047905921936,0.7410658001899719,0.5523713827133179,0.6395571231842041,0.45069167017936707,0.016537876799702644,76949
96,0.9261908531188965,0.9901325106620789,0.9499797224998474,0.9898395538330078,0.8048670291900635,0.6441956758499146,0.6335750222206116,0.022252807393670082,0.017240868881344795,76950
97,0.9018926620483398,0.996519923210144,0.2532555162906647,0.7521478533744812,0.004019591026008129,0.8253341317176819,0.48373398184776306,0.9987560510635376,0.9245614409446716,76951
98,0.9934781193733215,0.6366560459136963,0.5878481864929199,0.8631646633148193,0.5949011445045471,0.3513772189617157,0.31926748156547546,0.5512626767158508,0.05523204803466797,76952
99,0.9620219469070435,0.9562528133392334,0.502498984336853,0.8351622819900513,0.35788410902023315,0.7436277866363525,0.4858895540237427,0.39172443747520447,0.0014013757463544607,76953
100,0.9971089363098145,0.9875618815422058,0.3144112825393677,0.7005480527877808,0.07046901434659958,0.6368191242218018,0.33745160698890686,0.9846913814544678,0.12278138101100922,76954
101,0.9987386465072632,0.9982567429542542,0.9907136559486389,0.9227133989334106,0.8470982909202576,0.9240192174911499,0.8642131686210632,0.27163708209991455,0.7678507566452026,76955
102,0.9991458654403687,0.7201851010322571,0.4647407531738281,0.9418865442276001,0.637157142162323,0.8001812696456909,0.6678564548492432,0.1406179517507553,0.0030594514682888985,76956
103,0.49112871289253235,0.04443176090717316,0.9421496391296387,0.13557924330234528,0.9147664904594421,0.7577523589134216,0.8628675937652588,0.029562614858150482,0.29634425044059753,76957
104,0.9743518233299255,0.34079208970069885,0.638070821762085,0.7655505537986755,0.5985747575759888,0.023072723299264908,0.9922048449516296,0.942851722240448,0.34890300035476685,76958
105,0.9991542100906372,0.939541757106781,0.24644875526428223,0.5469457507133484,0.7524150013923645,0.7907545566558838,0.8181149959564209,0.042938027530908585,0.055137693881988525,76959
106,0.9991353154182434,0.6628788113594055,0.5929735898971558,0.7236436009407043,0.7863227128982544,0.1581113487482071,0.5683253407478333,0.0014432715252041817,0.002469513099640608,76960
107,0.9963335394859314,0.32330092787742615,0.5359952449798584,0.5747436285018921,0.37431561946868896,0.7705516815185547,0.5915223360061646,0.7487106919288635,0.12859950959682465,76961
108,0.9712513089179993,0.9332637786865234,0.9872384667396545,0.9941802620887756,0.9706251621246338,0.6456969976425171,0.5546671152114868,0.8022080063819885,0.002463757060468197,76962
109,0.9620687961578369,0.8330827951431274,0.7471542358398438,0.9440234899520874,0.45312565565109253,0.7884191870689392,0.4449573755264282,0.843862771987915,0.007158475462347269,76963
110,0.9943719506263733,0.9686591029167175,0.9385359287261963,0.9716115593910217,0.7079846858978271,0.7518646121025085,0.8087782859802246,0.8137937188148499,0.015493360348045826,76964
111,0.996053159236908,0.984072744846344,0.9556454420089722,0.9786942005157471,0.8513069748878479,0.6344555616378784,0.9061977863311768,0.009142393246293068,0.027664663270115852,76965
112,0.8307793140411377,0.9710983633995056,0.03848757594823837,0.6033464670181274,0.03407585993409157,0.7441719770431519,0.20058652758598328,0.8949062824249268,0.05047530308365822,76966
113,0.9771416187286377,0.9950683116912842,0.7515860795974731,0.8055689334869385,0.7803001403808594,0.7095091342926025,0.7794797420501709,0.0034435878042131662,0.019758522510528564,76967
114,0.9939985275268555,0.9766896367073059,0.7149741649627686,0.9049038887023926,0.779944658279419,0.22084560990333557,0.8327900767326355,0.006167849525809288,0.031004127115011215,76968
115,0.9514365792274475,0.5687776207923889,0.4056292176246643,0.7020626664161682,0.376984179019928,0.4672178626060486,0.3532101809978485,0.9748367071151733,0.04959467425942421,76969
116,0.9571747779846191,0.9951196908950806,0.9946529865264893,0.9449601769447327,0.9918760061264038,0.49870553612709045,0.9962166547775269,0.0031276019290089607,0.162165105342865,76970
117,0.9983270764350891,0.9854581952095032,0.8629907369613647,0.8902496695518494,0.2184060662984848,0.009859482757747173,0.5438747406005859,0.9155723452568054,0.041823290288448334,76971
118,0.9990403056144714,0.992145299911499,0.6478570699691772,0.8633589744567871,0.4807435870170593,0.8658623695373535,0.5923117995262146,0.7937189936637878,0.038883671164512634,76972
119,0.9935479164123535,0.9848706126213074,0.8335568904876709,0.9866256713867188,0.6788846850395203,0.662477433681488,0.7863993644714355,0.6551193594932556,0.006884430535137653,76973
120,0.9969789981842041,0.26937657594680786,0.043748192489147186,0.8503470420837402,0.06528960168361664,0.8173664212226868,0.32287997007369995,0.950899600982666,0.008584490045905113,76974
121,0.8837446570396423,0.29072701930999756,0.9947226643562317,0.8949390053749084,0.9459643363952637,0.8599885106086731,0.990064799785614,0.0025827111676335335,0.004005111288279295,76975
122,0.9242042303085327,0.9770529866218567,0.9206240773200989,0.6561503410339355,0.6413918733596802,0.6391011476516724,0.4870009124279022,0.022165803238749504,0.07505587488412857,76976
123,0.9976188540458679,0.865086555480957,0.7323363423347473,0.7841590642929077,0.24796034395694733,0.6264631748199463,0.29625993967056274,0.3238714933395386,0.0005972958751954138,76977
124,0.9821348190307617,0.9926406741142273,0.962457001209259,0.948090136051178,0.78938227891922,0.7753058075904846,0.8187035918235779,0.29224222898483276,0.008384287357330322,76978
125,0.9992591738700867,0.9821254014968872,0.5652521848678589,0.6638951301574707,0.28956958651542664,0.6723198294639587,0.054969094693660736,0.47392648458480835,0.01199282705783844,76979
126,0.9300225377082825,0.8792191743850708,0.5429326295852661,0.5780882239341736,0.7575100660324097,0.36900293827056885,0.1053578183054924,0.5174895524978638,0.005705979652702808,76980
127,0.9647010564804077,0.6393950581550598,0.8969925045967102,0.9755463600158691,0.688453197479248,0.40762531757354736,0.6361823081970215,0.0006621458451263607,0.0015275556361302733,76981
128,0.8596580624580383,0.7046410441398621,0.9064944386482239,0.9702988862991333,0.6992811560630798,0.7809516787528992,0.45212322473526,0.005061920266598463,0.0017887887079268694,76982
129,0.9341726899147034,0.8630013465881348,0.8094862699508667,0.8530194759368896,0.3705383241176605,0.769736647605896,0.4627058804035187,0.8349035978317261,0.09511737525463104,76983
130,0.9981054067611694,0.9465855360031128,0.8812011480331421,0.9365750551223755,0.6808596849441528,0.7523051500320435,0.5663476586341858,0.9076693654060364,0.009960303083062172,76984
131,0.9869487881660461,0.848069429397583,0.9399363398551941,0.9934338331222534,0.7108709216117859,0.6765795946121216,0.45998117327690125,0.4171648621559143,0.004377955105155706,76985
132,0.7990328073501587,0.42079997062683105,0.004824863281100988,0.2764461636543274,0.021870030090212822,0.24168115854263306,0.04631572216749191,0.6343235969543457,0.019783979281783104,76986
133,0.9989794492721558,0.8895804286003113,0.34931033849716187,0.6937702298164368,0.3272460997104645,0.6827556490898132,0.6547853350639343,0.5622164607048035,0.16372761130332947,76987
134,0.8281213045120239,0.7807266712188721,0.007733418606221676,0.7521877884864807,0.06868237257003784,0.6827937960624695,0.2809349596500397,0.9986492991447449,0.18034739792346954,76988
135,0.9559924006462097,0.9735888242721558,0.994697630405426,0.9945045113563538,0.9875057339668274,0.8197193145751953,0.9791651964187622,0.019856957718729973,0.020808424800634384,76989
136,0.9784560203552246,0.9095346331596375,0.880535900592804,0.9315798878669739,0.7697023153305054,0.5451772212982178,0.7220920324325562,0.6912230849266052,0.03782586753368378,76990
137,0.9973718523979187,0.9901707768440247,0.9930557608604431,0.987070620059967,0.9764408469200134,0.7262969017028809,0.970629870891571,0.06521729379892349,0.03358444571495056,76991
138,0.9991921186447144,0.8480305075645447,0.4051259160041809,0.8099085688591003,0.13990436494350433,0.7653788924217224,0.3385393023490906,0.48936015367507935,0.09827810525894165,76992
139,0.9035730957984924,0.818929135799408,0.7412568926811218,0.8233415484428406,0.6148385405540466,0.4754052758216858,0.6467223763465881,0.05522855371236801,0.13991111516952515,76993
140,0.9497166275978088,0.13405369222164154,0.5256159901618958,0.9113990664482117,0.2644191086292267,0.0008600889705121517,0.33743104338645935,0.7877452969551086,0.007624571677297354,76994
141,0.9945133924484253,0.9977527260780334,0.9636650681495667,0.9836236834526062,0.7332910299301147,0.05937273055315018,0.6380041241645813,0.4189739525318146,0.05812568590044975,124072
142,0.9784296751022339,0.998748242855072,0.9991387128829956,0.9994186758995056,0.9964678883552551,0.5970478653907776,0.9915042519569397,0.0018007589969784021,0.0040728989988565445,124073
143,0.912605345249176,0.8126903772354126,0.8608430027961731,0.9829570055007935,0.884789764881134,0.3996826112270355,0.8192000389099121,0.0014530413318425417,0.4878477454185486,124074
144,0.9863787889480591,0.624739408493042,0.6149685382843018,0.8676837682723999,0.9264944791793823,0.7158160209655762,0.7886614203453064,0.0029345685616135597,0.0006196103058755398,124075
145,0.9987369179725647,0.7113010287284851,0.5881543755531311,0.9059042930603027,0.15363885462284088,0.30943140387535095,0.1382666975259781,0.07855814695358276,0.0013623905833810568,124076
146,0.937758207321167,0.5168901085853577,0.9406487941741943,0.9822736382484436,0.7740366458892822,0.49524053931236267,0.8638827800750732,0.00403030076995492,0.0019600489176809788,124077
147,0.998595654964447,0.6472135782241821,0.3862215578556061,0.7354508638381958,0.5229545831680298,0.30826351046562195,0.8215229511260986,0.4632379710674286,0.0014345382805913687,124078
148,0.9931932091712952,0.7236668467521667,0.41224658489227295,0.4652414619922638,0.1629915088415146,0.49836602807044983,0.3185533285140991,0.09495493769645691,0.022885970771312714,124079
149,0.9944010376930237,0.26071983575820923,0.49668756127357483,0.7564796209335327,0.025236625224351883,0.7376967668533325,0.44620001316070557,0.9975079298019409,0.10469239950180054,124080
150,0.8283410668373108,0.9955851435661316,0.9978561997413635,0.9920535683631897,0.8853178024291992,0.3531266748905182,0.8198598027229309,0.0022143584210425615,0.0004665811138693243,124081
151,0.9928408861160278,0.9977198243141174,0.9911280870437622,0.9709477424621582,0.9759456515312195,0.809104859828949,0.9749692678451538,0.861274003982544,0.7595805525779724,124082
152,0.999306857585907,0.9840400218963623,0.9983903765678406,0.9967721104621887,0.9946533441543579,0.6007310748100281,0.9954764246940613,0.0011064030695706606,0.002430758671835065,124083
153,0.9983044862747192,0.7033886909484863,0.49559175968170166,0.6386612057685852,0.25675156712532043,0.3480703830718994,0.3246685266494751,0.6950339674949646,0.04458373039960861,124084
154,0.8919157981872559,0.997785210609436,0.6368550658226013,0.9346615076065063,0.8739960789680481,0.6020911335945129,0.9161543846130371,0.9756459593772888,0.6891809105873108,124085
155,0.9953241348266602,0.9961079955101013,0.7295284271240234,0.897121012210846,0.15475748479366302,0.5047094225883484,0.020291738212108612,0.9839876294136047,0.0019462781492620707,124086
156,0.8999902009963989,0.41889870166778564,0.9054781794548035,0.9658420085906982,0.9552286267280579,0.6218364834785461,0.9354694485664368,0.8343244194984436,0.9867945313453674,124087
157,0.936072587966919,0.8742322325706482,0.9989780187606812,0.995058000087738,0.9989248514175415,0.680752158164978,0.9757931232452393,0.00021082747844047844,0.003084128722548485,124088
158,0.008478427305817604,0.9966542720794678,0.7406893372535706,0.9787091612815857,0.6525143384933472,0.0007360857562161982,0.469733864068985,0.004017396364361048,0.0009713160106912255,124089
159,0.9893732666969299,0.5146002173423767,0.9977911114692688,0.8275036811828613,0.9848350286483765,0.038381677120923996,0.9987896084785461,0.0011777993058785796,0.6474330425262451,124090
160,0.9994545578956604,0.9481804966926575,0.8305615186691284,0.7768509984016418,0.6893740892410278,0.4367298483848572,0.3956522047519684,0.00042528699850663543,0.0009413113002665341,124091
